n_assets,instance,penalty_label,penalty,n_select,delta_F,max_abs_Q,max_abs_Q_objective,max_abs_Q_penalty,qubo_ratio_objective_over_max,s_H,s_H_objective_only,s_H_penalty_only,ising_ratio_objective_over_s_H,epsilon_F,delta_F_over_A
20,17,1.1xAcrit,0.17695831248208893,4,2.0564545839493897,1.375631741284495,0.5039856499711983,1.2387081873746224,0.366366691641327,1.9835196148896503,0.921769739997117,1.061749874892534,0.46471420452698575,1.036770480368452,11.62112451856443
20,18,Aheur,20.999999999965347,4,2.2248463256919244,147.27392411688095,0.46127650039295737,146.99999999975742,0.00313209893169462,126.7910750697217,0.7910750699296155,125.99999999979212,0.006239201532872939,0.017547341754681818,0.1059450631283617
20,18,Amargin,0.5115974875353413,4,2.2248463256919244,3.8551065298709104,0.46127650039295737,3.5811824127473892,0.11965337321259534,3.860659995141663,0.7910750699296155,3.0695849252120464,0.20490669235962797,0.5762865231571075,4.34882183728127
20,18,1.1xAcrit,0.05518495622248463,4,2.2248463256919244,0.6602188106809135,0.46127650039295737,0.38629469355739243,0.6986721567615168,1.122184807264523,0.7910750699296155,0.3311097373349079,0.7049418819507705,1.9826024299110658,40.31617451542763
20,19,Aheur,20.999999999972246,4,2.4102919482023832,147.13052173080405,0.5282318716380896,146.9999999998057,0.003590226320304661,127.31111539455262,1.3111153947191425,125.9999999998335,0.010298514710642795,0.018932297786666902,0.11477580705740803
20,19,Amargin,0.9474706144409536,4,2.4102919482023832,6.762816032085008,0.5282318716380896,6.6322943010866755,0.07810827163299801,6.995939081364864,1.3111153947191425,5.684823686645723,0.1874109221750616,0.3445272922148073,2.5439226414684684
20,19,1.1xAcrit,0.35833223743303927,4,2.4102919482023832,2.638847393029608,0.5282318716380896,2.508325662031275,0.20017522537809096,3.461108819317377,1.3111153947191425,2.149993424598236,0.3788136875100418,0.6963929983217798,6.726416706096082
20,20,Aheur,20.999999999965347,4,1.6309780846129198,147.27392411688095,0.37286828090214547,146.99999999975742,0.0025318010852092604,126.87570272641538,0.8757027266232917,125.99999999979212,0.0069020522275379005,0.012854928481695432,0.07766562307693387
20,20,Amargin,0.46686591637096814,4,1.6309780846129198,3.541985531720298,0.37286828090214547,3.268061414596777,0.10527097797631263,3.676898224849101,0.8757027266232917,2.801195498225809,0.2381634391469267,0.44357444369563825,3.493461457394026
20,20,1.1xAcrit,0.16658555425625357,4,1.6309780846129198,1.4400229969172962,0.37286828090214547,1.166098879793775,0.25893217101418287,1.8752160521608132,0.8757027266232917,0.9995133255375214,0.46698764423129735,0.869754758516248,9.790633358904788
20,21,Aheur,20.999999999972246,4,1.7208454105552324,147.19928490688102,0.28609593127266736,146.9999999998057,0.001943595931553968,126.74456971635803,0.7445697165245421,125.9999999998335,0.00587456897120576,0.013577271313527014,0.08194501955035746
20,21,Amargin,0.48420927285941356,4,1.7208454105552324,3.5887498170912067,0.28609593127266736,3.389464910015895,0.07972022176362158,3.6498253536810235,0.7445697165245421,2.9052556371564817,0.20400146428201227,0.4714870558997234,3.5539290695386305
20,21,1.1xAcrit,0.1301483708900632,4,1.7208454105552324,1.1103235033057541,0.28609593127266736,0.9110385962304425,0.25766898603954347,1.525459941864921,0.7445697165245421,0.7808902253403796,0.4880952269479348,1.128082988827256,13.222181720652015
20,22,Aheur,20.999999999965347,4,1.6910525296602943,147.27392411688095,0.37286828090214547,146.99999999975742,0.0025318010852092604,126.85944227279492,0.8594422730028454,125.99999999979212,0.006774759983216111,0.013330127417901643,0.08052631093633737
20,22,Amargin,0.5142626320941461,4,1.6910525296602943,3.873762541782544,0.37286828090214547,3.5998384246590227,0.09625481089260754,3.9450180655677225,0.8594422730028454,3.085575792564878,0.21785509184459567,0.42865520551600744,3.2883052824081394
20,22,1.1xAcrit,0.19752024347207767,4,1.6910525296602943,1.6565658214280647,0.37286828090214547,1.3826417043045436,0.2250850983878862,2.0445637338353113,0.8594422730028454,1.1851214608324663,0.4203548457697886,0.8270969995580034,8.561413756556801
20,23,Aheur,20.99999999997685,4,1.3286578259947408,147.13483761302604,0.37799724201278095,146.99999999983794,0.0025690533129002235,126.64754023046291,0.6475402306018166,125.99999999986113,0.005112931758670366,0.010490988009533839,0.06326942028553359
20,23,Amargin,0.37528469326504005,4,1.3286578259947408,2.76183046604337,0.37799724201278095,2.62699285285528,0.13686475207665594,2.899248390192057,0.6475402306018166,2.2517081595902404,0.2233476209877006,0.45827664524691714,3.5403997280976047
20,23,1.1xAcrit,0.14498455735492824,4,1.3286578259947408,1.1497295146725877,0.37799724201278095,1.0148919014844977,0.3287705822881519,1.5174475747313863,0.6475402306018166,0.8699073441295694,0.42672988601694667,0.8755873007539885,9.164133410030221
20,24,Aheur,20.99999999997685,4,2.208349019416133,147.13940102898388,0.5039856499711983,146.99999999983794,0.0034252256462014683,126.94518245307904,0.9451824532179117,125.99999999986113,0.007445595295176059,0.017396083701186327,0.10515947711516986
20,24,Amargin,0.5303416928160717,4,2.208349019416133,3.851792878858446,0.5039856499711983,3.7123918497125024,0.13084443162493314,4.1272326101143415,0.9451824532179117,3.1820501568964303,0.22901119042857296,0.5350677386111641,4.164011710431397
20,24,1.1xAcrit,0.2066195408501434,4,2.208349019416133,1.5857378150969481,0.5039856499711983,1.446336785951004,0.31782407228548426,2.184899698318772,0.9451824532179117,1.2397172451008605,0.4325976400405049,1.010732447404979,10.687996935477656
20,25,Aheur,20.999999999972246,4,2.618320976514066,147.1483832207044,0.41071538336350527,146.9999999998057,0.0027911647710561855,127.14613456825633,1.1461345684228323,125.9999999998335,0.009014309183009796,0.020593004934086005,0.12468195126273934
20,25,Amargin,0.740012262110713,4,2.618320976514066,5.328469055673679,0.41071538336350527,5.180085834774991,0.07707943483807629,5.586208141087111,1.1461345684228323,4.440073572664278,0.2051721918474358,0.46871167532338387,3.5382129602094885
20,25,1.1xAcrit,0.21407156661122168,4,2.618320976514066,1.64688418717724,0.41071538336350527,1.4985009662785518,0.24938935388496963,2.4305639680901625,1.1461345684228323,1.28442939966733,0.47155087603944773,1.0772483303829419,12.231054399061014
20,26,Aheur,20.999999999965347,4,1.8827547299610063,147.26332831899038,0.46127650039295737,146.99999999975742,0.003132324290496654,126.79448241412236,0.7944824143302645,125.99999999979212,0.00626590683761311,0.014848869557365734,0.08965498714114825
20,26,Amargin,0.46937326930233314,4,1.8827547299610063,3.548941204349296,0.46127650039295737,3.2856128851163318,0.12997580794735458,3.6107220301442635,0.7944824143302645,2.816239615814,0.22003422243459753,0.5214344151232773,4.011209953987143
20,26,1.1xAcrit,0.18531181209484238,4,1.8827547299610063,1.5605110038968604,0.46127650039295737,1.2971826846638965,0.2955932378823807,1.9063532868993185,0.7944824143302645,1.1118708725690547,0.41675507881463525,0.9876210998766681,10.159928332023512
20,27,Aheur,20.999999999960252,4,1.9893980281260188,147.17526567725722,0.43714108097802934,146.99999999972175,0.0029702075207164386,126.97479973661711,0.9747997368556027,125.99999999976154,0.00767711182752501,0.01566766029363789,0.09473323943475163
20,27,Amargin,0.6457287497781622,4,1.9893980281260188,4.695366925982599,0.43714108097802934,4.520101248447135,0.09310051543768305,4.849172235524576,0.9747997368556027,3.874372498668974,0.2010239458426146,0.4102551799566692,3.0808571382480174
20,27,1.1xAcrit,0.21659784174983016,4,1.9893980281260188,1.6914505697842752,0.43714108097802934,1.516184892248811,0.25844153461356045,2.2743867873545836,0.9747997368556027,1.2995870504989813,0.42859892709341024,0.8746964408986719,9.184754621995577
20,28,Aheur,20.99999999997685,4,2.0012023565118353,147.1369235537478,0.5376305660860391,146.99999999983794,0.003653947310442762,126.87390901009536,0.8739090102342633,125.99999999986113,0.006888012019592825,0.01577315913197409,0.09529535031019244
20,28,Amargin,0.4722774647766659,4,2.0012023565118353,3.4428658073465335,0.5376305660860391,3.305942253436661,0.15615786271391122,3.707573798894258,0.8739090102342633,2.833664788659996,0.23570913423082684,0.5397606265069279,4.237344581872393
20,28,1.1xAcrit,0.16394424312133923,4,2.0012023565118353,1.2845332557592473,0.5376305660860391,1.1476097018493747,0.41854157039185613,1.8575744689622986,0.8739090102342633,0.9836654587280353,0.47045705291290807,1.0773201236070884,12.206603406200092
20,29,Aheur,20.99999999996259,4,3.1916414880274817,147.16855312523927,0.7164679604933527,146.99999999973812,0.004868349557555575,127.57706281170175,1.577062811926205,125.99999999977558,0.012361648537510867,0.025017361410320342,0.1519829280015794
20,29,Amargin,1.073300330355062,4,3.1916414880274817,7.681655437986569,0.7164679604933527,7.513102312485433,0.09326999450539601,8.016864794056579,1.577062811926205,6.439801982130373,0.19671815010468727,0.39811591813219205,2.973670460878033
20,29,1.1xAcrit,0.3460882954198704,4,3.1916414880274817,2.591171193440229,0.7164679604933527,2.4226180679390934,0.27650352176928816,3.6535925844454273,1.577062811926205,2.076529772519222,0.43164714605571836,0.873562504373195,9.22204399936559
